source,relation,target,source_label,target_label,resource
path:map05221,KEGG,4353,Acute myeloid leukemia,MPO,https://www.genome.jp/kegg/
path:map05221,KEGG,5296,Acute myeloid leukemia,PIK3R2,https://www.genome.jp/kegg/
path:map05221,KEGG,369,Acute myeloid leukemia,ARAF,https://www.genome.jp/kegg/
path:map05221,KEGG,4893,Acute myeloid leukemia,NRAS,https://www.genome.jp/kegg/
path:map05221,KEGG,595,Acute myeloid leukemia,CCND1,https://www.genome.jp/kegg/
path:map05221,KEGG,10000,Acute myeloid leukemia,AKT3,https://www.genome.jp/kegg/
path:map05221,KEGG,4609,Acute myeloid leukemia,MYC,https://www.genome.jp/kegg/
path:map05221,KEGG,207,Acute myeloid leukemia,AKT1,https://www.genome.jp/kegg/
path:map05221,KEGG,208,Acute myeloid leukemia,AKT2,https://www.genome.jp/kegg/
path:map05221,KEGG,862,Acute myeloid leukemia,RUNX1T1,https://www.genome.jp/kegg/
path:map05221,KEGG,6777,Acute myeloid leukemia,STAT5B,https://www.genome.jp/kegg/
path:map05221,KEGG,5605,Acute myeloid leukemia,MAP2K2,https://www.genome.jp/kegg/
path:map05221,KEGG,6934,Acute myeloid leukemia,TCF7L2,https://www.genome.jp/kegg/
path:map05221,KEGG,83439,Acute myeloid leukemia,TCF7L1,https://www.genome.jp/kegg/
path:map05221,KEGG,5604,Acute myeloid leukemia,MAP2K1,https://www.genome.jp/kegg/
path:map05221,KEGG,1147,Acute myeloid leukemia,CHUK,https://www.genome.jp/kegg/
path:map05221,KEGG,6774,Acute myeloid leukemia,STAT3,https://www.genome.jp/kegg/
path:map05221,KEGG,4790,Acute myeloid leukemia,NFKB1,https://www.genome.jp/kegg/
path:map05221,KEGG,2475,Acute myeloid leukemia,MTOR,https://www.genome.jp/kegg/
path:map05221,KEGG,8864,Acute myeloid leukemia,PER2,https://www.genome.jp/kegg/
path:map05221,KEGG,890,Acute myeloid leukemia,CCNA2,https://www.genome.jp/kegg/
path:map05221,KEGG,8900,Acute myeloid leukemia,CCNA1,https://www.genome.jp/kegg/
path:map05221,KEGG,3815,Acute myeloid leukemia,KIT,https://www.genome.jp/kegg/
path:map05221,KEGG,5295,Acute myeloid leukemia,PIK3R1,https://www.genome.jp/kegg/
path:map05221,KEGG,6199,Acute myeloid leukemia,RPS6KB2,https://www.genome.jp/kegg/
path:map05221,KEGG,6198,Acute myeloid leukemia,RPS6KB1,https://www.genome.jp/kegg/
path:map05221,KEGG,6932,Acute myeloid leukemia,TCF7,https://www.genome.jp/kegg/
path:map05221,KEGG,3845,Acute myeloid leukemia,KRAS,https://www.genome.jp/kegg/
path:map05221,KEGG,2885,Acute myeloid leukemia,GRB2,https://www.genome.jp/kegg/
path:map05221,KEGG,5467,Acute myeloid leukemia,PPARD,https://www.genome.jp/kegg/
path:map05221,KEGG,1436,Acute myeloid leukemia,CSF1R,https://www.genome.jp/kegg/
path:map05221,KEGG,1050,Acute myeloid leukemia,CEBPA,https://www.genome.jp/kegg/
path:map05221,KEGG,6688,Acute myeloid leukemia,SPI1,https://www.genome.jp/kegg/
path:map05221,KEGG,1053,Acute myeloid leukemia,CEBPE,https://www.genome.jp/kegg/
path:map05221,KEGG,2322,Acute myeloid leukemia,FLT3,https://www.genome.jp/kegg/
path:map05221,KEGG,1978,Acute myeloid leukemia,EIF4EBP1,https://www.genome.jp/kegg/
path:map05221,KEGG,5293,Acute myeloid leukemia,PIK3CD,https://www.genome.jp/kegg/
path:map05221,KEGG,3684,Acute myeloid leukemia,ITGAM,https://www.genome.jp/kegg/
path:map05221,KEGG,3551,Acute myeloid leukemia,IKBKB,https://www.genome.jp/kegg/
path:map05221,KEGG,2209,Acute myeloid leukemia,FCGR1A,https://www.genome.jp/kegg/
path:map05221,KEGG,5595,Acute myeloid leukemia,MAPK3,https://www.genome.jp/kegg/
path:map05221,KEGG,11040,Acute myeloid leukemia,PIM2,https://www.genome.jp/kegg/
path:map05221,KEGG,5292,Acute myeloid leukemia,PIM1,https://www.genome.jp/kegg/
path:map05221,KEGG,5594,Acute myeloid leukemia,MAPK1,https://www.genome.jp/kegg/
path:map05221,KEGG,3265,Acute myeloid leukemia,HRAS,https://www.genome.jp/kegg/
path:map05221,KEGG,929,Acute myeloid leukemia,CD14,https://www.genome.jp/kegg/
path:map05221,KEGG,8517,Acute myeloid leukemia,IKBKG,https://www.genome.jp/kegg/
path:map05221,KEGG,6776,Acute myeloid leukemia,STAT5A,https://www.genome.jp/kegg/
path:map04520,KEGG,5770,Adherens junction,PTPN1,https://www.genome.jp/kegg/
path:map04520,KEGG,387,Adherens junction,RHOA,https://www.genome.jp/kegg/
path:map04520,KEGG,81,Adherens junction,ACTN4,https://www.genome.jp/kegg/
path:map04520,KEGG,87,Adherens junction,ACTN1,https://www.genome.jp/kegg/
path:map04520,KEGG,4008,Adherens junction,LMO7,https://www.genome.jp/kegg/
path:map04520,KEGG,10458,Adherens junction,BAIAP2,https://www.genome.jp/kegg/
path:map04520,KEGG,7046,Adherens junction,TGFBR1,https://www.genome.jp/kegg/
path:map04520,KEGG,7048,Adherens junction,TGFBR2,https://www.genome.jp/kegg/
path:map04520,KEGG,4301,Adherens junction,AFDN,https://www.genome.jp/kegg/
path:map04520,KEGG,5792,Adherens junction,PTPRF,https://www.genome.jp/kegg/
path:map04520,KEGG,2241,Adherens junction,FER,https://www.genome.jp/kegg/
path:map04520,KEGG,5787,Adherens junction,PTPRB,https://www.genome.jp/kegg/
path:map04520,KEGG,5777,Adherens junction,PTPN6,https://www.genome.jp/kegg/
path:map04520,KEGG,51176,Adherens junction,LEF1,https://www.genome.jp/kegg/
path:map04520,KEGG,1500,Adherens junction,CTNND1,https://www.genome.jp/kegg/
path:map04520,KEGG,5797,Adherens junction,PTPRM,https://www.genome.jp/kegg/
path:map04520,KEGG,8826,Adherens junction,IQGAP1,https://www.genome.jp/kegg/
path:map04520,KEGG,5795,Adherens junction,PTPRJ,https://www.genome.jp/kegg/
path:map04520,KEGG,1956,Adherens junction,EGFR,https://www.genome.jp/kegg/
path:map04520,KEGG,60,Adherens junction,ACTB,https://www.genome.jp/kegg/
path:map04520,KEGG,999,Adherens junction,CDH1,https://www.genome.jp/kegg/
path:map04520,KEGG,2064,Adherens junction,ERBB2,https://www.genome.jp/kegg/
path:map04520,KEGG,8936,Adherens junction,WASF1,https://www.genome.jp/kegg/
path:map04520,KEGG,6885,Adherens junction,MAP3K7,https://www.genome.jp/kegg/
path:map04520,KEGG,10163,Adherens junction,WASF2,https://www.genome.jp/kegg/
path:map04520,KEGG,52,Adherens junction,ACP1,https://www.genome.jp/kegg/
path:map04520,KEGG,10810,Adherens junction,WASF3,https://www.genome.jp/kegg/
path:map04520,KEGG,7525,Adherens junction,YES1,https://www.genome.jp/kegg/
path:map04520,KEGG,4088,Adherens junction,SMAD3,https://www.genome.jp/kegg/
path:map04520,KEGG,1387,Adherens junction,CREBBP,https://www.genome.jp/kegg/
path:map04520,KEGG,9855,Adherens junction,FARP2,https://www.genome.jp/kegg/
path:map04520,KEGG,3643,Adherens junction,INSR,https://www.genome.jp/kegg/
path:map04520,KEGG,6934,Adherens junction,TCF7L2,https://www.genome.jp/kegg/
path:map04520,KEGG,83439,Adherens junction,TCF7L1,https://www.genome.jp/kegg/
path:map04520,KEGG,4089,Adherens junction,SMAD4,https://www.genome.jp/kegg/
path:map04520,KEGG,1459,Adherens junction,CSNK2A2,https://www.genome.jp/kegg/
path:map04520,KEGG,1457,Adherens junction,CSNK2A1,https://www.genome.jp/kegg/
path:map04520,KEGG,283106,Adherens junction,CSNK2A3,https://www.genome.jp/kegg/
path:map04520,KEGG,10580,Adherens junction,SORBS1,https://www.genome.jp/kegg/
path:map04520,KEGG,56288,Adherens junction,PARD3,https://www.genome.jp/kegg/
path:map04520,KEGG,998,Adherens junction,CDC42,https://www.genome.jp/kegg/
path:map04520,KEGG,7082,Adherens junction,TJP1,https://www.genome.jp/kegg/
path:map04520,KEGG,1460,Adherens junction,CSNK2B,https://www.genome.jp/kegg/
path:map04520,KEGG,2260,Adherens junction,FGFR1,https://www.genome.jp/kegg/
path:map04520,KEGG,6932,Adherens junction,TCF7,https://www.genome.jp/kegg/
path:map04520,KEGG,6591,Adherens junction,SNAI2,https://www.genome.jp/kegg/
path:map04520,KEGG,5818,Adherens junction,NECTIN1,https://www.genome.jp/kegg/
path:map04520,KEGG,4233,Adherens junction,MET,https://www.genome.jp/kegg/
path:map04520,KEGG,6615,Adherens junction,SNAI1,https://www.genome.jp/kegg/
path:map04520,KEGG,117178,Adherens junction,SSX2IP,https://www.genome.jp/kegg/
path:map04520,KEGG,81607,Adherens junction,NECTIN4,https://www.genome.jp/kegg/
path:map04520,KEGG,25945,Adherens junction,NECTIN3,https://www.genome.jp/kegg/
path:map04520,KEGG,7414,Adherens junction,VCL,https://www.genome.jp/kegg/
path:map04520,KEGG,5819,Adherens junction,NECTIN2,https://www.genome.jp/kegg/
path:map04520,KEGG,6714,Adherens junction,SRC,https://www.genome.jp/kegg/
path:map04520,KEGG,1499,Adherens junction,CTNNB1,https://www.genome.jp/kegg/
path:map04520,KEGG,71,Adherens junction,ACTG1,https://www.genome.jp/kegg/
path:map04520,KEGG,7454,Adherens junction,WAS,https://www.genome.jp/kegg/
path:map04520,KEGG,8976,Adherens junction,WASL,https://www.genome.jp/kegg/
path:map04520,KEGG,51701,Adherens junction,NLK,https://www.genome.jp/kegg/
path:map04520,KEGG,3480,Adherens junction,IGF1R,https://www.genome.jp/kegg/
path:map04520,KEGG,2033,Adherens junction,EP300,https://www.genome.jp/kegg/
path:map04520,KEGG,1496,Adherens junction,CTNNA2,https://www.genome.jp/kegg/
path:map04520,KEGG,5595,Adherens junction,MAPK3,https://www.genome.jp/kegg/
path:map04520,KEGG,5881,Adherens junction,RAC3,https://www.genome.jp/kegg/
path:map04520,KEGG,1495,Adherens junction,CTNNA1,https://www.genome.jp/kegg/
path:map04520,KEGG,5879,Adherens junction,RAC1,https://www.genome.jp/kegg/
path:map04520,KEGG,5594,Adherens junction,MAPK1,https://www.genome.jp/kegg/
path:map04520,KEGG,5880,Adherens junction,RAC2,https://www.genome.jp/kegg/
path:map04520,KEGG,29119,Adherens junction,CTNNA3,https://www.genome.jp/kegg/
path:map04520,KEGG,2534,Adherens junction,FYN,https://www.genome.jp/kegg/
path:map04920,KEGG,2181,Adipocytokine signaling pathway,ACSL3,https://www.genome.jp/kegg/
path:map04920,KEGG,2180,Adipocytokine signaling pathway,ACSL1,https://www.genome.jp/kegg/
path:map04920,KEGG,5781,Adipocytokine signaling pathway,PTPN11,https://www.genome.jp/kegg/
path:map04920,KEGG,23305,Adipocytokine signaling pathway,ACSL6,https://www.genome.jp/kegg/
path:map04920,KEGG,51703,Adipocytokine signaling pathway,ACSL5,https://www.genome.jp/kegg/
path:map04920,KEGG,2182,Adipocytokine signaling pathway,ACSL4,https://www.genome.jp/kegg/
path:map04920,KEGG,5564,Adipocytokine signaling pathway,PRKAB1,https://www.genome.jp/kegg/
path:map04920,KEGG,2538,Adipocytokine signaling pathway,G6PC1,https://www.genome.jp/kegg/
path:map04920,KEGG,57818,Adipocytokine signaling pathway,G6PC2,https://www.genome.jp/kegg/
path:map04920,KEGG,5565,Adipocytokine signaling pathway,PRKAB2,https://www.genome.jp/kegg/
path:map04920,KEGG,7132,Adipocytokine signaling pathway,TNFRSF1A,https://www.genome.jp/kegg/
path:map04920,KEGG,7133,Adipocytokine signaling pathway,TNFRSF1B,https://www.genome.jp/kegg/
path:map04920,KEGG,4793,Adipocytokine signaling pathway,NFKBIB,https://www.genome.jp/kegg/
path:map04920,KEGG,4792,Adipocytokine signaling pathway,NFKBIA,https://www.genome.jp/kegg/
path:map04920,KEGG,92579,Adipocytokine signaling pathway,G6PC3,https://www.genome.jp/kegg/
path:map04920,KEGG,5602,Adipocytokine signaling pathway,MAPK10,https://www.genome.jp/kegg/
path:map04920,KEGG,3952,Adipocytokine signaling pathway,LEP,https://www.genome.jp/kegg/
path:map04920,KEGG,181,Adipocytokine signaling pathway,AGRP,https://www.genome.jp/kegg/
path:map04920,KEGG,4794,Adipocytokine signaling pathway,NFKBIE,https://www.genome.jp/kegg/
path:map04920,KEGG,5970,Adipocytokine signaling pathway,RELA,https://www.genome.jp/kegg/
path:map04920,KEGG,5563,Adipocytokine signaling pathway,PRKAA2,https://www.genome.jp/kegg/
path:map04920,KEGG,8717,Adipocytokine signaling pathway,TRADD,https://www.genome.jp/kegg/
path:map04920,KEGG,7124,Adipocytokine signaling pathway,TNF,https://www.genome.jp/kegg/
path:map04920,KEGG,51094,Adipocytokine signaling pathway,ADIPOR1,https://www.genome.jp/kegg/
path:map04920,KEGG,79602,Adipocytokine signaling pathway,ADIPOR2,https://www.genome.jp/kegg/
path:map04920,KEGG,5562,Adipocytokine signaling pathway,PRKAA1,https://www.genome.jp/kegg/
path:map04920,KEGG,32,Adipocytokine signaling pathway,ACACB,https://www.genome.jp/kegg/
path:map04920,KEGG,9021,Adipocytokine signaling pathway,SOCS3,https://www.genome.jp/kegg/
path:map04920,KEGG,6256,Adipocytokine signaling pathway,RXRA,https://www.genome.jp/kegg/
path:map04920,KEGG,6257,Adipocytokine signaling pathway,RXRB,https://www.genome.jp/kegg/
path:map04920,KEGG,10000,Adipocytokine signaling pathway,AKT3,https://www.genome.jp/kegg/
path:map04920,KEGG,207,Adipocytokine signaling pathway,AKT1,https://www.genome.jp/kegg/
path:map04920,KEGG,208,Adipocytokine signaling pathway,AKT2,https://www.genome.jp/kegg/
path:map04920,KEGG,6258,Adipocytokine signaling pathway,RXRG,https://www.genome.jp/kegg/
path:map04920,KEGG,948,Adipocytokine signaling pathway,CD36,https://www.genome.jp/kegg/
path:map04920,KEGG,10891,Adipocytokine signaling pathway,PPARGC1A,https://www.genome.jp/kegg/
path:map04920,KEGG,5106,Adipocytokine signaling pathway,PCK2,https://www.genome.jp/kegg/
path:map04920,KEGG,5105,Adipocytokine signaling pathway,PCK1,https://www.genome.jp/kegg/
path:map04920,KEGG,9370,Adipocytokine signaling pathway,ADIPOQ,https://www.genome.jp/kegg/
path:map04920,KEGG,1375,Adipocytokine signaling pathway,CPT1B,https://www.genome.jp/kegg/
path:map04920,KEGG,1374,Adipocytokine signaling pathway,CPT1A,https://www.genome.jp/kegg/
path:map04920,KEGG,5465,Adipocytokine signaling pathway,PPARA,https://www.genome.jp/kegg/
path:map04920,KEGG,1147,Adipocytokine signaling pathway,CHUK,https://www.genome.jp/kegg/
path:map04920,KEGG,6774,Adipocytokine signaling pathway,STAT3,https://www.genome.jp/kegg/
path:map04920,KEGG,7186,Adipocytokine signaling pathway,TRAF2,https://www.genome.jp/kegg/
path:map04920,KEGG,4790,Adipocytokine signaling pathway,NFKB1,https://www.genome.jp/kegg/
path:map04920,KEGG,2475,Adipocytokine signaling pathway,MTOR,https://www.genome.jp/kegg/
path:map04920,KEGG,126129,Adipocytokine signaling pathway,CPT1C,https://www.genome.jp/kegg/
path:map04920,KEGG,5443,Adipocytokine signaling pathway,POMC,https://www.genome.jp/kegg/
path:map04920,KEGG,81616,Adipocytokine signaling pathway,ACSBG2,https://www.genome.jp/kegg/
path:map04920,KEGG,5588,Adipocytokine signaling pathway,PRKCQ,https://www.genome.jp/kegg/
path:map04920,KEGG,23205,Adipocytokine signaling pathway,ACSBG1,https://www.genome.jp/kegg/
path:map04920,KEGG,3667,Adipocytokine signaling pathway,IRS1,https://www.genome.jp/kegg/
path:map04920,KEGG,8660,Adipocytokine signaling pathway,IRS2,https://www.genome.jp/kegg/
path:map04920,KEGG,6513,Adipocytokine signaling pathway,SLC2A1,https://www.genome.jp/kegg/
path:map04920,KEGG,51422,Adipocytokine signaling pathway,PRKAG2,https://www.genome.jp/kegg/
path:map04920,KEGG,53632,Adipocytokine signaling pathway,PRKAG3,https://www.genome.jp/kegg/
path:map04920,KEGG,6517,Adipocytokine signaling pathway,SLC2A4,https://www.genome.jp/kegg/
path:map04920,KEGG,8471,Adipocytokine signaling pathway,IRS4,https://www.genome.jp/kegg/
path:map04920,KEGG,5571,Adipocytokine signaling pathway,PRKAG1,https://www.genome.jp/kegg/
path:map04920,KEGG,10645,Adipocytokine signaling pathway,CAMKK2,https://www.genome.jp/kegg/
path:map04920,KEGG,3551,Adipocytokine signaling pathway,IKBKB,https://www.genome.jp/kegg/
path:map04920,KEGG,6794,Adipocytokine signaling pathway,STK11,https://www.genome.jp/kegg/
path:map04920,KEGG,5601,Adipocytokine signaling pathway,MAPK9,https://www.genome.jp/kegg/
path:map04920,KEGG,5599,Adipocytokine signaling pathway,MAPK8,https://www.genome.jp/kegg/
path:map04920,KEGG,4852,Adipocytokine signaling pathway,NPY,https://www.genome.jp/kegg/
path:map04920,KEGG,3953,Adipocytokine signaling pathway,LEPR,https://www.genome.jp/kegg/
path:map04920,KEGG,8517,Adipocytokine signaling pathway,IKBKG,https://www.genome.jp/kegg/
path:map04920,KEGG,3717,Adipocytokine signaling pathway,JAK2,https://www.genome.jp/kegg/
path:map04261,KEGG,7171,Adrenergic signaling in cardiomyocytes,TPM4,https://www.genome.jp/kegg/
path:map04261,KEGG,7170,Adrenergic signaling in cardiomyocytes,TPM3,https://www.genome.jp/kegg/
path:map04261,KEGG,9254,Adrenergic signaling in cardiomyocytes,CACNA2D2,https://www.genome.jp/kegg/
path:map04261,KEGG,7169,Adrenergic signaling in cardiomyocytes,TPM2,https://www.genome.jp/kegg/
path:map04261,KEGG,781,Adrenergic signaling in cardiomyocytes,CACNA2D1,https://www.genome.jp/kegg/
path:map04261,KEGG,93589,Adrenergic signaling in cardiomyocytes,CACNA2D4,https://www.genome.jp/kegg/
path:map04261,KEGG,55799,Adrenergic signaling in cardiomyocytes,CACNA2D3,https://www.genome.jp/kegg/
path:map04261,KEGG,23439,Adrenergic signaling in cardiomyocytes,ATP1B4,https://www.genome.jp/kegg/
path:map04261,KEGG,5518,Adrenergic signaling in cardiomyocytes,PPP2R1A,https://www.genome.jp/kegg/
path:map04261,KEGG,483,Adrenergic signaling in cardiomyocytes,ATP1B3,https://www.genome.jp/kegg/
path:map04261,KEGG,482,Adrenergic signaling in cardiomyocytes,ATP1B2,https://www.genome.jp/kegg/
path:map04261,KEGG,481,Adrenergic signaling in cardiomyocytes,ATP1B1,https://www.genome.jp/kegg/
path:map04261,KEGG,183,Adrenergic signaling in cardiomyocytes,AGT,https://www.genome.jp/kegg/
path:map04261,KEGG,5603,Adrenergic signaling in cardiomyocytes,MAPK13,https://www.genome.jp/kegg/
path:map04261,KEGG,5499,Adrenergic signaling in cardiomyocytes,PPP1CA,https://www.genome.jp/kegg/
path:map04261,KEGG,5500,Adrenergic signaling in cardiomyocytes,PPP1CB,https://www.genome.jp/kegg/
path:map04261,KEGG,1432,Adrenergic signaling in cardiomyocytes,MAPK14,https://www.genome.jp/kegg/
path:map04261,KEGG,5600,Adrenergic signaling in cardiomyocytes,MAPK11,https://www.genome.jp/kegg/
path:map04261,KEGG,6300,Adrenergic signaling in cardiomyocytes,MAPK12,https://www.genome.jp/kegg/
path:map04261,KEGG,4633,Adrenergic signaling in cardiomyocytes,MYL2,https://www.genome.jp/kegg/
path:map04261,KEGG,4634,Adrenergic signaling in cardiomyocytes,MYL3,https://www.genome.jp/kegg/
path:map04261,KEGG,4635,Adrenergic signaling in cardiomyocytes,MYL4,https://www.genome.jp/kegg/
path:map04261,KEGG,186,Adrenergic signaling in cardiomyocytes,AGTR2,https://www.genome.jp/kegg/
path:map04261,KEGG,185,Adrenergic signaling in cardiomyocytes,AGTR1,https://www.genome.jp/kegg/
path:map04261,KEGG,805,Adrenergic signaling in cardiomyocytes,CALM2,https://www.genome.jp/kegg/
path:map04261,KEGG,808,Adrenergic signaling in cardiomyocytes,CALM3,https://www.genome.jp/kegg/
path:map04261,KEGG,801,Adrenergic signaling in cardiomyocytes,CALM1,https://www.genome.jp/kegg/
path:map04261,KEGG,1386,Adrenergic signaling in cardiomyocytes,ATF2,https://www.genome.jp/kegg/
path:map04261,KEGG,107,Adrenergic signaling in cardiomyocytes,ADCY1,https://www.genome.jp/kegg/
path:map04261,KEGG,163688,Adrenergic signaling in cardiomyocytes,CALML6,https://www.genome.jp/kegg/
path:map04261,KEGG,1388,Adrenergic signaling in cardiomyocytes,ATF6B,https://www.genome.jp/kegg/
path:map04261,KEGG,111,Adrenergic signaling in cardiomyocytes,ADCY5,https://www.genome.jp/kegg/
path:map04261,KEGG,480,Adrenergic signaling in cardiomyocytes,ATP1A4,https://www.genome.jp/kegg/
path:map04261,KEGG,810,Adrenergic signaling in cardiomyocytes,CALML3,https://www.genome.jp/kegg/
path:map04261,KEGG,196883,Adrenergic signaling in cardiomyocytes,ADCY4,https://www.genome.jp/kegg/
path:map04261,KEGG,478,Adrenergic signaling in cardiomyocytes,ATP1A3,https://www.genome.jp/kegg/
path:map04261,KEGG,91860,Adrenergic signaling in cardiomyocytes,CALML4,https://www.genome.jp/kegg/
path:map04261,KEGG,109,Adrenergic signaling in cardiomyocytes,ADCY3,https://www.genome.jp/kegg/
